173923,Sie sieht alles schwarz,11,2,1
40949,Er ist eine falsche Schlange,11,6,2
277687,Sie steckt bis Ÿber die Ohren in Schulden,11,14,3
122541,Er hat einen an der Birne,11,15,4
37915,Er bringt sie zur Wei§glut,11,16,5
51045,Sie ist ihr ein Dorn im Auge,11,17,6
328073,Er platzt vor Neid,11,18,7
440855,Sie spuckte Gift und Galle,11,19,8
179957,Sie machte ihn zur Sau,11,20,9
245425,Sie ist stur wie ein Bock,11,22,10
100387,Er tr_umt in den Tag hinein,22,38,11
424713,Sie legt nicht jedes Wort auf die Goldwaage,22,41,12
266579,Er schweigt wie ein Grab,22,47,13
432787,Sie h_lt ihre Zunge im Zaum,22,48,14
337130,Sie setzen ihn auf freien Fu§,22,49,15
81251,Sie ist z_h wie Leder,22,50,16
192060,Er schŸttet ihr sein Herz aus,22,51,17
86285,Sie tr_gt das Herz auf der Zunge,22,56,18
304880,Sie redet Klartext,22,58,19
416684,Er ist ein alter Hase,22,60,20
391473,Er ist wie aus dem Ei gepellt,33,63,21
259522,Sie hat Geld ohne Ende,33,64,22
406610,Er lebt wie Gott in Frankreich,33,66,23
129615,Es passt wie die Faust aufs Auge,33,68,24
397547,Es w_chst ihr ans Herz,33,72,25
307909,Es ist eine Augenweide,33,76,26
453952,Er hat einen guten Draht zu ihm,33,79,27
34882,Er folgt der Stimme seines Herzens,33,81,28
103416,Er hat Schmetterlinge im Bauch,33,87,29
412650,Sie ist im siebten Himmel,33,89,30
215225,Er ist krank geworden,44,93,31
106450,Sie hat lange darunter gelitten,44,96,32
73177,Er leidet sehr unter der Kritik seines Chefs,44,100,33
58079,Er ist Ÿberheblich,44,102,34
274647,Er ist wŸtend auf sie,44,103,35
358307,Er ist ein anstrengender Mensch,44,111,36
138677,Sie hat einen Schnupfen,44,112,37
252459,Sie ist schlechter Stimmung,44,113,38
443884,Sie ist davon verwirrt,44,116,39
436827,Er hatte Schwierigkeiten damit,44,117,40
362341,Es hat sich nichts bei ihr ver_ndert,55,121,41
20773,Es war ein ganz normaler Tag,55,125,42
226288,Sie bespricht die Angelegenheit mit ihren Kollegen,55,126,43
427754,Sie Ÿberlegt sich wie sie weitermachen kann,55,128,44
300851,Es hat nichts damit zu tun,55,131,45
204128,Er schreibt seine Gedanken auf,55,137,46
280721,Sie haben sowohl €hnliche wie auch unterschiedliche Ansichten,55,139,47
48017,Er erinnert sich an die letzte Woche,55,141,48
255488,Er bereitet sich darauf vor,55,144,49
218254,Sie plant eine Zugfahrt,55,148,50
324039,Das hat viele Vorteile,66,152,51
114512,Er spaziert durch die Sonne,66,153,52
110483,Mir ist es das wert,66,154,53
211196,Sie lernte es mŸhelos,66,156,54
355273,Sie reagierte enthusiastisch auf den Vorschlag,66,160,55
63109,Das war eine sch_ne Erinnerung,66,166,56
165850,Sie wird herzlich begrŸ§t,66,171,57
7693,Er hat im Lotto gewonnen,66,174,58
234356,Sie schaut ihn liebevoll an,66,175,59
31841,Sie verwirklicht nun ihren Wunsch,66,178,60
43984,##### ##### #### ###### ##### ######## ###### ####,77,187,71
316982,#### ###### ######,77,190,
207162,#### ###### ####### #####,77,191,
96351,### #### #### ### ######,77,193,
67148,### ###### ### ##### ###,77,200,
125581,### ##### ### #### #######,77,201,
269613,### #### ## ### #####,77,202,
352239,### ### ##### ### #### #####,77,203,
374410,### ####### #### ### ### ######## ### #########,77,206,
449918,## ### ## ######### ###### ### #####,77,213,
289783,## ####### ## #########,77,218,
93325,#### ## ### ##### ######,77,232,
154775,#### ###### #########,77,233,
293823,## ##### #### ####,77,236,
26807,#### ##### ##### ##### ####,77,237,
312943,### ### ##### #############,77,238,
344170,### ### #########,77,240,
230327,### ##### #### ##### ####,77,243,
349200,### ### ##### ######## ###########,77,244,
284755,### ####### #### ##### #### ############,77,245,
394513,### ### #########,77,247,
148747,## #### #### ##### ### ### #####,77,248,
132643,### #### #### #### ###### ######,77,254,
263550,### #### ##### ##### #####,77,258,
401581,## #### #### #####,77,259,
183993,### ######### #### ########### ### ### ######,77,260,
242384,## ###### ###############,77,262,
321012,### ##### ####### ### ### ### ######### #####,77,267,
332102,## ##### ###### ###########,77,268,
162810,### ####### ###### ########### ##,77,269,
1626,Es hat viel damit zu tun,99,273,61
4660,Es st_rt keinen gro§en Geist,99,274,62
12728,Hat er die richtigen Zahlen gew_hlt?,88,917,63
76211,Hat ihn seine Arbeitskollegin kritisiert?,88,918,64
142712,L_uft ihre Nase?,88,919,65
168884,War der Empfang unfreundlich?,88,920,66
187021,Wurden dir soeben kleine Kreise gezeigt?,88,921,67
196094,Offenbart er ihr seine GefŸhle?,88,922,68
368370,Ist bei ihr alles beim Alten geblieben?,88,923,69
381439,Hast du soeben eine Buchstabenreihe gelesen?,88,924,70
